tab_id,col_id,row_id,entity
IUPOCN5C,1,0,http://www.wikidata.org/entity/Q6386554
IUPOCN5C,2,0,http://www.wikidata.org/entity/Q6500028
BQC7DZZR,1,0,http://www.wikidata.org/entity/Q4975229
BQC7DZZR,2,0,http://www.wikidata.org/entity/Q7996166
BQC7DZZR,3,0,http://www.wikidata.org/entity/Q6858436
BQC7DZZR,4,0,http://www.wikidata.org/entity/Q5604744
BQC7DZZR,5,0,http://www.wikidata.org/entity/Q5858247
C8RTQNU5,1,0,http://www.wikidata.org/entity/Q7045797
C8RTQNU5,2,0,http://www.wikidata.org/entity/Q7045797
C8RTQNU5,3,0,http://www.wikidata.org/entity/Q7045797
C8RTQNU5,4,0,http://www.wikidata.org/entity/Q7045797
C8RTQNU5,5,0,http://www.wikidata.org/entity/Q7045797
JKS5KAJR,1,0,http://www.wikidata.org/entity/Q4668711
JKS5KAJR,2,0,http://www.wikidata.org/entity/Q5158877
JKS5KAJR,3,0,http://www.wikidata.org/entity/Q5158877
JKS5KAJR,4,0,http://www.wikidata.org/entity/Q5665607
JKS5KAJR,5,0,http://www.wikidata.org/entity/Q7080986
JKS5KAJR,6,0,http://www.wikidata.org/entity/Q7080986
JKS5KAJR,7,0,http://www.wikidata.org/entity/Q7080986
FZAS3QBH,1,0,http://www.wikidata.org/entity/Q7970532
FZAS3QBH,2,0,http://www.wikidata.org/entity/Q7970532
C3SOO0DD,1,0,http://www.wikidata.org/entity/Q5461696
C3SOO0DD,2,0,http://www.wikidata.org/entity/Q7405838
C3SOO0DD,3,0,http://www.wikidata.org/entity/Q7405838
C3SOO0DD,4,0,http://www.wikidata.org/entity/Q7405838
K4A0E0QL,1,0,http://www.wikidata.org/entity/Q47544344
K4A0E0QL,2,0,http://www.wikidata.org/entity/Q47537623
9BGB7SWG,1,0,http://www.wikidata.org/entity/Q21683233
9BGB7SWG,2,0,http://www.wikidata.org/entity/Q2312987
9BGB7SWG,3,0,http://www.wikidata.org/entity/Q175945
NBR61LS1,1,0,http://www.wikidata.org/entity/Q2305405
NBR61LS1,2,0,http://www.wikidata.org/entity/Q1361192
R9VI0ZU0,1,0,http://www.wikidata.org/entity/Q98400609
R9VI0ZU0,1,1,http://www.wikidata.org/entity/Q34739
R9VI0ZU0,2,0,http://www.wikidata.org/entity/Q5456837
R9VI0ZU0,2,1,http://www.wikidata.org/entity/Q2132
I5QUEVR8,1,0,http://www.wikidata.org/entity/Q4635453
I5QUEVR8,2,0,http://www.wikidata.org/entity/Q11284112
9155JW8C,1,0,http://www.wikidata.org/entity/Q3824631
9155JW8C,2,0,http://www.wikidata.org/entity/Q5147717
9155JW8C,3,0,http://www.wikidata.org/entity/Q1894527
9155JW8C,4,0,http://www.wikidata.org/entity/Q488242
9155JW8C,5,0,http://www.wikidata.org/entity/Q876944
9155JW8C,6,0,http://www.wikidata.org/entity/Q608428
9155JW8C,7,0,http://www.wikidata.org/entity/Q80331
9155JW8C,8,0,http://www.wikidata.org/entity/Q6666918
9155JW8C,9,0,http://www.wikidata.org/entity/Q705625
9155JW8C,10,0,http://www.wikidata.org/entity/Q625055
TF13GBS9,1,0,http://www.wikidata.org/entity/Q705005
TF13GBS9,2,0,http://www.wikidata.org/entity/Q2931555
TF13GBS9,3,0,http://www.wikidata.org/entity/Q2442219
TF13GBS9,4,0,http://www.wikidata.org/entity/Q986043
TF13GBS9,5,0,http://www.wikidata.org/entity/Q4875949
TF13GBS9,6,0,http://www.wikidata.org/entity/Q6843070
TF13GBS9,7,0,http://www.wikidata.org/entity/Q8044542
TF13GBS9,8,0,http://www.wikidata.org/entity/Q7502403
TBSWV5UB,1,0,http://www.wikidata.org/entity/Q944027
TBSWV5UB,2,0,http://www.wikidata.org/entity/Q2479437
XPQYMX6R,1,0,http://www.wikidata.org/entity/Q6119146
XPQYMX6R,2,0,http://www.wikidata.org/entity/Q734017
BGMLF9DR,1,0,http://www.wikidata.org/entity/Q609353
BGMLF9DR,2,0,http://www.wikidata.org/entity/Q625540
DOK169HR,1,0,http://www.wikidata.org/entity/Q61308952
DOK169HR,2,0,http://www.wikidata.org/entity/Q61308952
7H4WB3MC,1,0,http://www.wikidata.org/entity/Q61038361
7H4WB3MC,2,0,http://www.wikidata.org/entity/Q61038361
7H4WB3MC,3,0,http://www.wikidata.org/entity/Q61022523
7H4WB3MC,4,0,http://www.wikidata.org/entity/Q61022523
7H4WB3MC,5,0,http://www.wikidata.org/entity/Q61022523
ATPHR1DK,1,0,http://www.wikidata.org/entity/Q61021410
ATPHR1DK,2,0,http://www.wikidata.org/entity/Q61021410
ATPHR1DK,3,0,http://www.wikidata.org/entity/Q61308829
ATPHR1DK,4,0,http://www.wikidata.org/entity/Q61308829
ATPHR1DK,5,0,http://www.wikidata.org/entity/Q61308676
ATPHR1DK,6,0,http://www.wikidata.org/entity/Q61308676
0WR8HB5F,1,0,http://www.wikidata.org/entity/Q171667
0WR8HB5F,2,0,http://www.wikidata.org/entity/Q863357
0WR8HB5F,3,0,http://www.wikidata.org/entity/Q2155611
0WR8HB5F,4,0,http://www.wikidata.org/entity/Q6492394
0WR8HB5F,5,0,http://www.wikidata.org/entity/Q1067347
0WR8HB5F,6,0,http://www.wikidata.org/entity/Q4804034
0WR8HB5F,7,0,http://www.wikidata.org/entity/Q731010
AW4BZJGK,1,0,http://www.wikidata.org/entity/Q2470233
AW4BZJGK,2,0,http://www.wikidata.org/entity/Q1375117
AW4BZJGK,3,0,http://www.wikidata.org/entity/Q7354957
AW4BZJGK,4,0,http://www.wikidata.org/entity/Q3094334
AW4BZJGK,5,0,http://www.wikidata.org/entity/Q22381223
AW4BZJGK,6,0,http://www.wikidata.org/entity/Q5295784
AW4BZJGK,7,0,http://www.wikidata.org/entity/Q22585443
AW4BZJGK,8,0,http://www.wikidata.org/entity/Q7218092
3S53OZSF,1,0,http://www.wikidata.org/entity/Q32235807
3S53OZSF,2,0,http://www.wikidata.org/entity/Q6651618
3S53OZSF,3,0,http://www.wikidata.org/entity/Q6674232
3S53OZSF,4,0,http://www.wikidata.org/entity/Q5758756
3S53OZSF,5,0,http://www.wikidata.org/entity/Q7733573
3S53OZSF,6,0,http://www.wikidata.org/entity/Q32169635
3S53OZSF,7,0,http://www.wikidata.org/entity/Q32236226
8GEH7ZRY,1,0,http://www.wikidata.org/entity/Q7847886
8GEH7ZRY,2,0,http://www.wikidata.org/entity/Q109877179
2AX6EPDA,1,0,"http://www.wikidata.org/entity/Q62602607,http://www.wikidata.org/entity/Q113100808"
2AX6EPDA,2,0,http://www.wikidata.org/entity/Q71270270
2AX6EPDA,3,0,http://www.wikidata.org/entity/Q66255245
2AX6EPDA,4,0,http://www.wikidata.org/entity/Q66255245
DLGFQQT7,1,0,http://www.wikidata.org/entity/Q500569
DLGFQQT7,1,2,http://www.wikidata.org/entity/Q2936647
DLGFQQT7,2,0,http://www.wikidata.org/entity/Q71100
DLGFQQT7,2,2,http://www.wikidata.org/entity/Q28912228
DLGFQQT7,3,0,http://www.wikidata.org/entity/Q115125
DLGFQQT7,3,2,http://www.wikidata.org/entity/Q2831925
DLGFQQT7,4,0,http://www.wikidata.org/entity/Q71190
DLGFQQT7,4,2,http://www.wikidata.org/entity/Q2738851
DLGFQQT7,5,0,http://www.wikidata.org/entity/Q487605
DLGFQQT7,5,2,http://www.wikidata.org/entity/Q2572316
10NIEV07,1,0,http://www.wikidata.org/entity/Q47912
10NIEV07,1,2,http://www.wikidata.org/entity/Q2557383
10NIEV07,2,0,http://www.wikidata.org/entity/Q115043
10NIEV07,2,2,http://www.wikidata.org/entity/Q2495519
10NIEV07,3,0,http://www.wikidata.org/entity/Q54064
10NIEV07,3,2,http://www.wikidata.org/entity/Q2347608
10NIEV07,4,0,http://www.wikidata.org/entity/Q54065
10NIEV07,4,2,http://www.wikidata.org/entity/Q183520
10NIEV07,5,0,http://www.wikidata.org/entity/Q115014
10NIEV07,5,2,http://www.wikidata.org/entity/Q1380988
10NIEV07,6,0,http://www.wikidata.org/entity/Q487610
10NIEV07,6,2,http://www.wikidata.org/entity/Q1394307
10NIEV07,7,0,http://www.wikidata.org/entity/Q487616
10NIEV07,7,2,http://www.wikidata.org/entity/Q1380484
10NIEV07,8,0,http://www.wikidata.org/entity/Q115227
10NIEV07,8,2,http://www.wikidata.org/entity/Q137589
8UHQ8NMW,1,0,http://www.wikidata.org/entity/Q114884
8UHQ8NMW,1,2,http://www.wikidata.org/entity/Q998669
8UHQ8NMW,2,0,http://www.wikidata.org/entity/Q56154
8UHQ8NMW,2,2,http://www.wikidata.org/entity/Q993272
8UHQ8NMW,3,0,http://www.wikidata.org/entity/Q115166
