col0,col1,col2,col3
1986 Stella Artois Championships,1987 Stella Artois Championships,tennis,tennis tournament edition
1985 Stella Artois Championships,1986 Stella Artois Championships,tennis,tennis tournament edition
1984 Stella Artois Championships,1985 Stella Artois Championships,tennis,tennis tournament edition
1983 Stella Artois Championships,1984 Stella Artois Championships,tennis,tennis tournament edition
1982 Stella Artois Championships,1983 Stella Artois Championships,tennis,tennis tournament edition
1981 Stella Artois Championships,1982 Stella Artois Championships,tennis,tennis tournament edition
1980 Stella Artois Championships,1981 Stella Artois Championships,tennis,tennis tournament edition
1979 Stella Artois Championships,1980 Stella Artois Championships,tennis,tennis tournament edition
1978 Queen's Club Championships,1979 Stella Artois Championships,tennis,tennis tournament edition
1977 Queen's Club Championships,1978 Queen's Club Championships,tennis,tennis tournament edition
1973 Queen's Club Championships,1977 Queen's Club Championships,tennis,tennis tournament edition
