col0,col1,col2,col3
1985–86 F.C. Internazionale Milano season,1985-1986 one-year-period,1986–87 F.C. Internazionale Milano season,1984–85 F.C. Internazionale Milano season
1980–81 Inter Milan season,1980-1981 one-year-period,1981-82 F.C. Internazionale Milano season,1979–80 F.C. Internazionale Milano season
1981-82 F.C. Internazionale Milano season,1981-1982 one-year-period,1982–83 Inter Milan season,1980–81 Inter Milan season
1979–80 F.C. Internazionale Milano season,1979-1980 one-year-period,1980–81 Inter Milan season,1978–79 Inter Milan season
1960–61 Inter Milan season,1960-1961 one-year-period,1961–62 Inter Milan season,1959–60 Inter Milan season
1980–81 Hellas Verona F.C. season,1980-1981 one-year-period,1981–82 Hellas Verona F.C. season,1979–80 Hellas Verona F.C. season
1979–80 Hellas Verona F.C. season,1979-1980 one-year-period,1980–81 Hellas Verona F.C. season,1978–79 Hellas Verona F.C. season
1979–80 Stade Rennais F.C. season,1979-1980 one-year-period,1980–81 Stade Rennais F.C. season,1978–79 Stade Rennais F.C. season
1978–79 Stade Rennais F.C. season,1978-1979 one-year-period,1979–80 Stade Rennais F.C. season,1977–78 Stade Rennais F.C. season
1954–55 Aurora Pro Patria 1919 season,1954-1955 one-year-period,1955–56 Aurora Pro Patria 1919 season,1953–54 Aurora Pro Patria 1919 season
"1970–71 Ranger Talca, Chile season",1970-1971 one-year-period,"1971–72 Ranger Talca, Chile season","1969–70 Ranger Talca, Chile season"
1933–34 S.S. Lazio season,1933-1934 one-year-period,1934–35 S.S. Lazio season,1932–33 S.S. Lazio season
