col0,col1,col2,col3
North Carolina v. Pearce,United States Reports,oral argument,1969-06-23
North Carolina v. Alford,United States Reports,oral argument,1970-11-23
"Norfolk Southern Ry. v. James N. Kirby, Pty Ltd.",United States Reports,oral argument,2004-11-09
Nollan v. California Coastal Commission,United States Reports,oral argument,1987-06-26
Nobelman v. American Savings Bank,United States Reports,oral argument,1993-06-01
Nixon v. Shrink Missouri Government PAC,United States Reports,oral argument,2000-01-24
Nixon v. General Services Administration,United States Reports,oral argument,1977-06-28
Nixon v. Fitzgerald,United States Reports,oral argument,1982-06-24
Nix v. Whiteside,United States Reports,oral argument,1986-02-26
Nishikawa v. Dulles,United States Reports,oral argument,1958-03-31
Nguyen v. INS,United States Reports,oral argument,2001-06-11
New York v. Ferber,United States Reports,oral argument,1982-07-02
New York v. Belton,United States Reports,oral argument,1981-07-01
New York Times Co. v. United States,United States Reports,oral argument,1971-06-30
