col0,col1,col2,col3
El Racó,Cultural Asset part of the architectural heritage of Catalonia,vernacular architecture,Spain
Mas les Planes,Cultural Asset of Local Interest,vernacular architecture,Spain
la Clapera,Cultural Asset of Local Interest,vernacular architecture,Spain
la Roca,Cultural Asset of Local Interest,vernacular architecture,Spain
la Busqueta,Cultural Asset of Local Interest,vernacular architecture,Spain
Mas Rotllan,Cultural Asset of Local Interest,vernacular architecture,Spain
Mas de Molí Nou,Cultural Asset of Local Interest,vernacular architecture,Spain
Mas Nou del Lledoner,Cultural Asset of Local Interest,vernacular architecture,Spain
Mas Humbert,Cultural Asset of Local Interest,vernacular architecture,Spain
Mas de l'Obac Vell,Cultural Asset of Local Interest,vernacular architecture,Spain
Mas Malla,Cultural Asset part of the architectural heritage of Catalonia,historicism,Spain
