col0,col1,col2,col3
Prince Olav Coast,Antarctic Treaty area,Antarctica,coast
Princess Astrid Coast,Antarctic Treaty area,Antarctica,coast
George V Coast,Antarctic Treaty area,Antarctica,coast
Caird Coast,Antarctic Treaty area,Antarctica,coast
Princess Martha Coast,Queen Maud Land,Antarctica,coast
Leopold and Astrid Coast,Antarctic Treaty area,Antarctica,coast
Princess Ragnhild Coast,Antarctic Treaty area,Antarctica,coast
Nordenskjöld Coast,Antarctic Treaty area,Antarctica,coast
Siple Coast,Antarctic Treaty area,Antarctica,coast
Sabrina Coast,Antarctic Treaty area,Antarctica,coast
Zumberge Coast,Antarctic Treaty area,Antarctica,beach
