col0,col1,col2,col3
Church,Church,Cleveland Museum of Art,woodblock print
Evening by the Sea,Evening by the Sea,Cleveland Museum of Art,woodblock print
Houses and Church,Houses and Church,Cleveland Museum of Art,woodblock print
Marine 2,Marine 2 (with two figures on beach),Cleveland Museum of Art,woodblock print
"Estuary, Mündburg","Estuary, Mündburg",Cleveland Museum of Art,woodblock print
Twelve Woodcuts by Lyonel Feininger:  Title Page,Twelve Woodcuts by Lyonel Feininger:  Title Page,Cleveland Museum of Art,woodblock print
Ships Along the Shore,Ships Along the Shore,Cleveland Museum of Art,woodblock print
Ships,Ships (with man on a pier),Cleveland Museum of Art,woodblock print
Village Church,Village Church,Cleveland Museum of Art,woodblock print
Fir Trees and Sun,Fir Trees and Sun,Cleveland Museum of Art,woodblock print
Coast Guard,Coast Guard,Cleveland Museum of Art,woodblock print
Ships and Sun,Ships and Sun,Cleveland Museum of Art,woodblock print
The Ship,The Ship (with sun),Cleveland Museum of Art,woodblock print
The Lantern on the Bridge,The Lantern on the Bridge,Cleveland Museum of Art,woodblock print
Anglers,Anglers (with sun),Cleveland Museum of Art,woodblock print
