col0,col1,col2,col3
2019 Western & Southern Open,United States of America,tennis tournament edition,2018 Western & Southern Open
2018 Western & Southern Open,United States of America,tennis tournament edition,2017 Western & Southern Open
2017 Western & Southern Open,United States of America,tennis tournament edition,2016 Western & Southern Open
2016 Western & Southern Open,United States of America,tennis tournament edition,2015 Western & Southern Open
2015 Western & Southern Open,United States of America,tennis tournament edition,2014 Western & Southern Open
2014 Western & Southern Open,United States of America,tennis tournament edition,2013 Western & Southern Open
1979 Cincinnati Open,United States of America,tennis tournament edition,1978 Cincinnati Open
1978 Cincinnati Open,United States of America,tennis tournament edition,1977 Cincinnati Open
1977 Cincinnati Open,United States of America,tennis tournament edition,1976 Cincinnati Open
1976 Cincinnati Open,United States of America,tennis tournament edition,1975 Cincinnati Open
1975 Cincinnati Open,United States of America,tennis tournament edition,1974 Cincinnati Open
