col0,col1,col2,col3
Xanthe Dorsa,Oxia Palus quadrangle,Mars,wrinkle ridge
Tyrrhena Dorsa,Mare Tyrrhenum quadrangle,Mars,wrinkle ridge
Solis Dorsa,Coprates quadrangle,Mars,wrinkle ridge
Sinai Dorsa,Coprates quadrangle,Mars,wrinkle ridge
Sacra Dorsa,Lunae Palus quadrangle,Mars,wrinkle ridge
Nilus Dorsa,Lunae Palus quadrangle,Mars,wrinkle ridge
Juventae Dorsa,Coprates quadrangle,Mars,wrinkle ridge
Hyblaeus Dorsa,Amenthes quadrangle,Mars,wrinkle ridge
Hesperia Dorsa,Mare Tyrrhenum quadrangle,Mars,wrinkle ridge
Gordii Dorsum,Amazonis quadrangle,Mars,wrinkle ridge
Cerberus Dorsa,Mare Tyrrhenum quadrangle,Mars,wrinkle ridge
Aram Dorsum,Oxia Palus quadrangle,Mars,wrinkle ridge
Phlegra Dorsa,Elysium quadrangle,Mars,wrinkle ridge
Aesacus Dorsum,Cebrenia quadrangle,Mars,wrinkle ridge
