col0,col1,col2,col3
Kinta District,Malaysia,district of Malaysia,Perak
Hulu Selangor,Malaysia,district of Malaysia,Selangor
Petaling,Malaysia,district of Malaysia,Selangor
"Larut, Matang dan Selama",Malaysia,district of Malaysia,Perak
Kerian,Malaysia,district of Malaysia,Perak
Segamat District,Malaysia,district of Malaysia,Johor
Beaufort,Malaysia,district of Malaysia,Interior Division
Pontian District,Malaysia,district of Malaysia,Johor
Hulu Perak,Malaysia,district of Malaysia,Perak
Hilir Perak,Malaysia,district of Malaysia,Perak
Batu Pahat,Malaysia,district of Malaysia,Johor
