col0,col1,col2,col3
As Sawadiyah District,26763,13635,district of Yemen
Al Dhihar District,154399,79687,district of Yemen
Wald Rabi' District,19427,9984,district of Yemen
Dawran Aness District,121553,61894,district of Yemen
Dhubab District,18115,9388,district of Yemen
Al Masilah District,10404,5146,district of Yemen
Mukayras District,41515,20101,district of Yemen
Huraidhah District,18684,9627,district of Yemen
Sabir Al Mawadim District,109533,51701,district of Yemen
Rada'a District,56382,30373,district of Yemen
An Nadirah District,73755,36321,district of Yemen
Dhi As Sufal District,163019,80264,district of Yemen
Dimnat Khadir District,112653,54248,district of Yemen
Al Quraishyah District,29525,15062,district of Yemen
