col0,col1,col2,col3
Station 49 Salzenforst,Bautzen,Germany,Royal Saxon triangulation network
Station 36 Freiberg,Freiberg,Germany,Royal Saxon triangulation network
Station 68 Galgenberge,Schönfeld,Germany,Royal Saxon triangulation network
Station 35 Weida,Riesa,Germany,Royal Saxon triangulation network
Station 31 Baselitz,Priestewitz,Germany,Royal Saxon triangulation network
Station 30 Großdobritz,Niederau,Germany,Royal Saxon triangulation network
Station 32 Basisende Quersa,Lampertswalde,Germany,Royal Saxon triangulation network
Station 12 Baeyerhöhe,Klipphausen,Germany,Royal Saxon triangulation network
Station 73 Korbitzhöhe,Käbschütztal,Germany,Royal Saxon triangulation network
Station 11 Strauch,Großenhain,Germany,Royal Saxon triangulation network
