col0,col1,col2,col3
Hydrochlorothiazide / Spironolactone,spironolactone,hypertension,mixture
Hydrochlorothiazide / valsartan,valsartan,hypertension,mixture
Hydrochlorothiazide / Losartan,losartan,hypertension,mixture
dorzolamide / Timolol,(S)-(−)-timolol,glaucoma,mixture
Epinephrine / Lidocaine,epinephrine,ventricular tachycardia,mixture
Hydrochlorothiazide / Triamterene,triamterene,hypertension,mixture
Enalapril / Hydrochlorothiazide,enalapril,hypertension,mixture
Albuterol / Ipratropium,salbutamol,pneumonia,mixture
Hydrochlorothiazide / Lisinopril,hydrochlorothiazide,hypertension,chemical substance
Hydrochlorothiazide / Spironolactone,spironolactone,hypertension,chemical substance
Hydrochlorothiazide / valsartan,valsartan,hypertension,chemical substance
Hydrochlorothiazide / Losartan,losartan,hypertension,chemical substance
dorzolamide / Timolol,(S)-(−)-timolol,glaucoma,chemical substance
Epinephrine / Lidocaine,epinephrine,ventricular tachycardia,chemical substance
Hydrochlorothiazide / Triamterene,triamterene,hypertension,chemical substance
