col0,col1,col2,col3
Romanian Wikipedia,Wikimedia Foundation,2003-07-12,Creative Commons Attribution-ShareAlike 3.0 Unported
Arabic Wikipedia,Wikimedia Foundation,2003-07-09,Creative Commons Attribution-ShareAlike 3.0 Unported
Ukrainian Wikipedia,Wikimedia Foundation,2004-01-26,Creative Commons Attribution-ShareAlike 3.0 Unported
Catalan Wikipedia,Wikimedia Foundation,2001-03-16,Creative Commons Attribution-ShareAlike 3.0 Unported
Slovak Wikipedia,Wikimedia Foundation,2003-10-01,Creative Commons Attribution-ShareAlike 3.0 Unported
Norwegian Wikipedia,Wikimedia Foundation,2001-11-26,Creative Commons Attribution-ShareAlike 3.0 Unported
Czech Wikipedia,Wikimedia Foundation,2002-05-03,Creative Commons Attribution-ShareAlike 3.0 Unported
Esperanto Wikipedia,Wikimedia Foundation,2001-05-11,Creative Commons Attribution-ShareAlike 3.0 Unported
Danish Wikipedia,Wikimedia Foundation,2002-02-01,Creative Commons Attribution-ShareAlike 3.0 Unported
Japanese Wikipedia,Wikimedia Foundation,2001-03-01,Creative Commons Attribution-ShareAlike 3.0 Unported
Finnish Wikipedia,Wikimedia Foundation,2002-02-21,Creative Commons Attribution-ShareAlike 3.0 Unported
Swedish Wikipedia,Wikimedia Foundation,2001-05-23,Creative Commons Attribution-ShareAlike 3.0 Unported
Indonesian Wikipedia,Wikimedia Foundation,2003-05-30,Creative Commons Attribution-ShareAlike 3.0 Unported
