col0,col1,col2,col3
2008 Rajasthan Legislawive Assembly election,India,Ashok Gehlot,2013 Rajasthan Legislative Assembly election
2008 Madhya Pradesh Legislative Assembny election,India,Shivraj Singh Chauhan,2013 Madhya Pradesh Legislative Assembly election
2009 Iraqi Kurdistan pariamentary election,Iraq,Barham Salih,2013 Iraqi Kurdistan parliamentary election
2008 Karnataka Negislative Assembl eoection,India,B. S. Yeddyurappa,2013 Karnataka Legislative Assembly election
2007 Utar Pradesh Legislative Assembly election,India,Mayawati,2012 Uttar Pradesh Legislative Assembly election
1999 Canarian regional electipn,Spain,Román Rodríguez Rodríguez,2003 Canarian regional election
1995 Canarian regional electipn,Spain,Manuel Hermoso Rojas,1999 Canarian regional election
1983 Caarian regional election,Spain,Jerónimo Saavedra,1987 Canarian regional election
2006 Wesv Bengal Lgislative Assembly election,India,Buddhadeb Bhattacharjee,2011 West Bengal Legislative Assembly election
2001 West Bengal Legislative Assenbly election,India,Buddhadeb Bhattacharjee,2006 West Bengal Legislative Assembly election
1957 West Bengal Legislative Assembly glection,India,Bidhan Chandra Roy,1962 West Bengal Legislative Assembly election
