col0,col1,col2,col3
UCI Kinoplex Shopping da Ilha,UCI Kinoplex,Brazil,2013-05-24
UCI Kinoplex independência,UCI Kinoplex,Brazil,2008-05-19
UCI Kinoplex DeLux Recife,UCI Kinoplex,Brazil,2014-04-04
UCI Kinoplex Norte Shopping,UCI Kinoplex,Brazil,2007-03-07
UCI Kinoplex Recife Shopping,UCI Kinoplex,Brazil,1998-08-17
UCI Kinoplex Iguatemi Fortaleza,UCI Kinoplex,Brazil,2003-07-25
Centerplex Mag Shopping,Centerplex,Brazil,2001-01-14
Centerplex Pátio Maceió,Centerplex,Brazil,2010-02-26
Centerplex Via Sul,Centerplex,Brazil,2009-04-30
Centerplex Pátio Norte Shopping,Centerplex,Brazil,2015-04-02
