col0,col1,col2,col3
Vietnamese Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Armenian Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Hebrew Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Malayalam Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Odia Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Latin Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Ukrainian Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Bengali Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Portuguese Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Chinese Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Multilingual Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Czech Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
