col0,col1,col2,col3
WrestleMania IV,Ray Fernandez,1988-03-27,United States of America
WrestleMania III,Ray Fernandez,1987-03-29,United States of America
WrestleMania IV,Jacques Rougeau,1988-03-27,United States of America
WrestleMania III,Jacques Rougeau,1987-03-29,United States of America
WrestleMania IV,Junkyard Dog,1988-03-27,United States of America
WrestleMania III,Junkyard Dog,1987-03-29,United States of America
WrestleMania IV,Bill Eadie,1988-03-27,United States of America
WrestleMania III,Billy Jack Haynes,1987-03-29,United States of America
WrestleMania IV,Don Muraco,1988-03-27,United States of America
WrestleMania III,Don Muraco,1987-03-29,United States of America
WrestleMania IV,Jimmy Hart,1988-03-27,United States of America
WrestleMania III,Bob Orton Jr.,1987-03-29,United States of America
WrestleMania IV,Mr. Fuji,1988-03-27,United States of America
