col0,col1,col2,col3
Room 864,room,1st arrondissement of Paris,France
Room 863,room,1st arrondissement of Paris,France
Room 862,room,1st arrondissement of Paris,France
Room 861,room,1st arrondissement of Paris,France
Room 860,room,1st arrondissement of Paris,France
Room 859,room,1st arrondissement of Paris,France
Room 849,room,1st arrondissement of Paris,France
Room 848,room,1st arrondissement of Paris,France
Room 852,room,1st arrondissement of Paris,France
Room 850,room,1st arrondissement of Paris,France
Room 854,room,1st arrondissement of Paris,France
Room 853,room,1st arrondissement of Paris,France
Room 856,room,1st arrondissement of Paris,France
Room 857,room,1st arrondissement of Paris,France
