col0,col1,col2,col3
1893–94 Football League First Division,Aston Villa F.C.,1893-1894 one-year-period,1893–94 Football League
1894–95 Football League First Division,Sunderland A.F.C.,1894-1895 one-year-period,1894–95 Football League
1896–97 Football League First Division,Aston Villa F.C.,1896-1897 one-year-period,1896–97 Football League
2007–08 Polish Cup,Legia Warsaw,2007-2008 one-year-period,Polish Cup
2007–08 Football League Championship,West Bromwich Albion F.C.,2007-2008 one-year-period,EFL Championship
2008 Six Nations Championship,Wales national rugby union team,2007-2008 one-year-period,Six Nations Championship
1990–91 Football League First Division,Arsenal F.C.,1990-1991 one-year-period,1990–91 Football League
2007–08 Ukrainian Second League,FC Knyazha Shchaslyve,2007-2008 one-year-period,Ukrainian Second League
1990–91 Cypriot Fourth Division (Limassol-Paphos Group),Kentro Neotitas Maroniton,1990-1991 one-year-period,1990–91 Cypriot Fourth Division
1990–91 Cypriot Fourth Division (Nicosia-Keryneia Group),AEK Kakopetrias,1990-1991 one-year-period,1990–91 Cypriot Fourth Division
