col0,col1,col2,col3
Qinggangling,UTC+08:00,21717,ethnic township
Goujie Yizu Miaozu Xiang,UTC+08:00,23219,ethnic township
Wandian Daizu Xiang,UTC+08:00,15459,ethnic township
Wafang Yi and Miao Ethnic Township,UTC+08:00,32507,ethnic township
Wama Yizu Baizu Xiang,UTC+08:00,24605,ethnic township
Tonghongdian Yizu Miaozu Xiang,UTC+08:00,8916,ethnic township
Lishan Yi Ethnic Township,UTC+08:00,8734,ethnic township
Cuili,UTC+08:00,10331,ethnic township
Leidong,UTC+08:00,9188,ethnic township
Shunhua,UTC+08:00,3589,ethnic township
