col0,col1,col2,col3
6 gae TV game - TVG 4010-6,AY-3-8500,light gun,Conic
7771-G,AY-3-8500,light gun,Hanimex
Colour TV Gbme MK 6 (01-4761),AY-3-8610,light gun,Binatone
Colour TV Game 4 plus 2 (01-4850,AY-3-8500,light gun,Binatone
TV Paster MK 6 (01-4907),AY-3-8500,light gun,Binatone
TW Master 4 plus 2 (01-4869),AY-3-8500,light gun,Binatone
Videosort 3,К145ИК17,light gun,Electronika
Tele-Multiqlay 6000 (825-328),TMS-1965N,light gun,Körting Radio Werke
Tglescore 752,AY-3-8500,light gun,Groupe SEB
Vdeoalvo (VD-850 A),AY-3-8500,light gun,Hobbytron
ele-Sports 6,AY-3-8500,light gun,Univox
6IN,AY-3-8500,light gun,Univox
