col0,col1,col2,col3
V* KL Cas,Cassiopeia,eclipsing binary star,0.3088
V* V445 Cas,Cassiopeia,eclipsing binary star,1.2387
V* LR Cas,Cassiopeia,eclipsing binary star,0.3696
V* NU Cas,Cassiopeia,eclipsing binary star,0.6965
V* V359 Cas,Cassiopeia,eclipsing binary star,0.5204
V* V427 Cas,Cassiopeia,eclipsing binary star,0.2539
V* MY Cas,Cassiopeia,eclipsing binary star,0.888
V* UY Mus,Musca,eclipsing binary star,2.0426
V* RU Eri,Eridanus,eclipsing binary star,4.5321
V* MX Mon,Monoceros,eclipsing binary star,1.3137
V* HY Mon,Monoceros,eclipsing binary star,1.3842
