col0,col1,col2,col3
"York Place, Charing Cross",Villiers Street,alley,United Kingdom
Bolt Court,Fleet Street,alley,United Kingdom
Honey Lane,Cheapside,alley,United Kingdom
Stew Lane,High Timber Street,alley,United Kingdom
Pope's Head Alley,Lombard Street,alley,United Kingdom
"St Michael's Alley, London EC3",Cornhill,alley,United Kingdom
"Quality Court, London",Chancery Lane,alley,United Kingdom
Catherine Wheel Alley,Bishopsgate,alley,United Kingdom
"Castle Court, London EC3",Birchin Lane,alley,United Kingdom
"Bengal Court, London EC3",Birchin Lane,alley,United Kingdom
"Ball Court, London EC3",Cornhill,alley,United Kingdom
Barley Mow Passage,Cloth Fair,alley,United Kingdom
Hanover Place,Long Acre,alley,United Kingdom
