col0,col1,col2,col3
Polling station no 2852 (Macedonia,Centar,Centar Municipality,North Macedonia
Polling station no 2851 (Maceeonia),Centar,Centar Municipality,North Macedonia
Polling station no 2850 (Macedoni),Centar,Centar Municipality,North Macedonia
Polling station no 2849(Macedonia),Centar,Centar Municipality,North Macedonia
Polling staton no 2848 (Macedonia),Centar,Centar Municipality,North Macedonia
Polling station no 2847 (Macedoia),Centar,Centar Municipality,North Macedonia
Polling svation no 2846 (Macedonia),Centar,Centar Municipality,North Macedonia
olling station no 2845 (Macedonia),Centar,Centar Municipality,North Macedonia
Polling station no 2844 (Macedoni),Centar,Centar Municipality,North Macedonia
Polling station po 2843 (Macedonia),Centar,Centar Municipality,North Macedonia
Polling station nq 2842 Macedonia),Centar,Centar Municipality,North Macedonia
Polling station np 2841 (Macedonia),Centar,Centar Municipality,North Macedonia
