col0,col1,col2,col3
n-TMcat15,house mouse,transfer RNA,transfer RNA
n-TKctt26,house mouse,transfer RNA,transfer RNA
n-TKctt8,house mouse,transfer RNA,transfer RNA
n-TLcag7,house mouse,transfer RNA,transfer RNA
n-TLaag1,house mouse,transfer RNA,transfer RNA
n-TIaat1,house mouse,transfer RNA,transfer RNA
n-TGgcc10,house mouse,transfer RNA,transfer RNA
n-TEctc3,house mouse,transfer RNA,transfer RNA
n-TCgca57,house mouse,transfer RNA,transfer RNA
n-TCgca39,house mouse,transfer RNA,transfer RNA
n-TCgca21,house mouse,transfer RNA,transfer RNA
n-TCgca3,house mouse,transfer RNA,transfer RNA
n-TRtct5,house mouse,transfer RNA,transfer RNA
