col0,col1,col2,col3
PmUG01_13057000,Plasmodium malariae,reverse strand,pseudogene
CPPED1,Plasmodium malariae,forward strand,pseudogene
PmUG01_13011200,Plasmodium malariae,reverse strand,pseudogene
PmUG01_13010800,Plasmodium malariae,forward strand,pseudogene
PmUG01_13010700,Plasmodium malariae,forward strand,pseudogene
PmUG01_13010600,Plasmodium malariae,forward strand,pseudogene
PocGH01_00043050,Plasmodium ovale curtisi,forward strand,pseudogene
PocGH01_00042300,Plasmodium ovale curtisi,reverse strand,pseudogene
PocGH01_00041400,Plasmodium ovale curtisi,forward strand,pseudogene
PocGH01_00041200,Plasmodium ovale curtisi,forward strand,pseudogene
PocGH01_00039400,Plasmodium ovale curtisi,reverse strand,pseudogene
PocGH01_00038100,Plasmodium ovale curtisi,reverse strand,pseudogene
PocGH01_00037250,Plasmodium ovale curtisi,reverse strand,pseudogene
PocGH01_00037200,Plasmodium ovale curtisi,reverse strand,pseudogene
