col0,col1,col2,col3
OpenStep,software library,application programming interface,Sun Microsystems
OpenGL,software library,3D computer graphics,Silicon Graphics
WebCL,software,application programming interface,Khronos Group
EGL,software,application programming interface,Khronos Group
Google Compute Engine,software,virtual private server,Google
OpenGL ES,software,3D computer graphics,Khronos Group
OpenVG,software,application programming interface,Khronos Group
Google Sites,software,office suite,Google
Google App Engine,software,cloud computing,Google
WebGL,software,3D computer graphics,Khronos Group
Google Calendar,software,calendaring software,Google
