col0,col1,col2,col3
Proclamation 1180,presidential proclamation,1912-02-14,English
Proclamation 1694,presidential proclamation,1924-05-02,English
Proclamation 6305,presidential proclamation,1991-06-12,English
Proclamation 9548,presidential proclamation,2016-11-30,English
Proclamation 9565,presidential proclamation,2017-01-12,English
Proclamation 8989,presidential proclamation,2013-05-31,English
Proclamation 8529,presidential proclamation,2010-05-28,English
Proclamation 9465,presidential proclamation,2016-06-24,English
Proclamation 8685,presidential proclamation,2011-05-31,English
Proclamation 382,presidential proclamation,1896-01-04,English
