col0,col1,col2,col3
1965 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1964 Hong Kong Badminton Championships
1964 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1963 Hong Kong Badminton Championships
1963 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1962 Hong Kong Badminton Championships
1962 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1961 Hong Kong Badminton Championships
1961 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1960 Hong Kong Badminton Championships
1960 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1959 Hong Kong Badminton Championships
1959 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1958 Hong Kong Badminton Championships
1958 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1957 Hong Kong Badminton Championships
1957 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1956 Hong Kong Badminton Championships
1956 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1955 Hong Kong Badminton Championships
1955 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1954 Hong Kong Badminton Championships
1954 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1953 Hong Kong Badminton Championships
1953 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1952 Hong Kong Badminton Championships
1952 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1951 Hong Kong Badminton Championships
1951 Hong Kong Badminton Championships,People's Republic of China,Hong Kong,1950 Hong Kong Badminton Championships
