col0,col1,col2,col3
1954 Tour de Doubs,1993 Tour de Doubs,road bicycle racing,Alexandre Sowa
1953 Tour de Doubs,1954 Tour de Doubs,road bicycle racing,Louis Gauthier
1950 Tour de Doubs,1951 Tour de Doubs,road bicycle racing,Robert Vanderstockt
1934 Tour de Doubs,1935 Tour de Doubs,road bicycle racing,René Debenne
1937 Tour de Doubs,1938 Tour de Doubs,road bicycle racing,Rafael Ramos Pérez
1993 Tour de Doubs,1999 Tour de Doubs,road bicycle racing,Gil Besseyre
1939 Tour de Doubs,1948 Tour de Doubs,road bicycle racing,Alphonse Antoine
1936 Tour de Doubs,1937 Tour de Doubs,road bicycle racing,Alphonse Antoine
1949 Tour de Doubs,1950 Tour de Doubs,road bicycle racing,Adolphe Deledda
1952 Tour de Doubs,1953 Tour de Doubs,road bicycle racing,Gilbert Bauvin
1948 Tour de Doubs,1949 Tour de Doubs,road bicycle racing,Jean de Gribaldy
1999 Tour de Doubs,2000 Tour de Doubs,road bicycle racing,Jérémy Dérangère
