col0,col1,col2,col3
Haßfurt-Schweinfurt Airport,commercial airfield,Schweinfurt,Germany
Görlitz Airport,commercial airfield,Görlitz,Germany
Giebelstadt Airport,commercial airfield,Giebelstadt,Germany
Gera-Leumnitz Airport,commercial airfield,Gera,Germany
Gelnhausen Airport,commercial airfield,Gelnhausen,Germany
Finow Airport,commercial airfield,Finow,Germany
Eggenfelden Airport,commercial airfield,Eggenfelden,Germany
Coburg-Brandensteinsebene Airport,commercial airfield,Coburg,Germany
Chemnitz-Jahnsdorf Airport,commercial airfield,Jahnsdorf,Germany
Böhlen Airport,commercial airfield,Böhlen,Germany
Breitscheid Airport,commercial airfield,Breitscheid,Germany
Bonn/Hangelar Airport,commercial airfield,Hangelar,Germany
