col0,col1,col2,col3
Hinckley Flats Shoal,Jefferson County,United States of America,bar
Hilts Shoals,Hawkins County,United States of America,bar
Hills Shoals,Hamblen County,United States of America,bar
Hightower Shoals,Upson County,United States of America,bar
High Sheriff,Hancock County,United States of America,bar
High Rock,Rockingham County,United States of America,bar
High Pine Ledge,Plymouth County,United States of America,bar
High Pine Ledge,Plymouth County,United States of America,bar
High Clam Ledge,Knox County,United States of America,bar
High Bar,Wallowa County,United States of America,bar
