col0,col1,col2,col3
Crucifixion Triptych,Christianity,oil paint,1440-01-01
Paumgartner altarpiece,Christianity,oil paint,1503-01-01
The Seven Sacraments,Christianity,oil paint,1440-01-01
Heller Altar piece,Christianity,oil paint,1500-01-01
The Last Supper,Christianity,oil paint,1466-01-01
Mérode Altarpiece,Christianity,oil paint,1430-01-01
Triptych of the Sedano family,Christianity,oil paint,1492-01-01
Annunciation Triptych,Christianity,poplar wood,1495-01-01
Triptych,Christianity,tempera,1464-01-01
Annunciation Triptych,Christianity,tempera,1495-01-01
San Domenico in Camerino Polyptych,Christianity,tempera,1482-01-01
Triptych,Christianity,tempera,1469-01-01
