col0,col1,col2,col3
Musoma Rural District,Mara Region,Tanzania,district of Tanzania
Muleba District,Kagera Region,Tanzania,district of Tanzania
Muheza,Tanga Region,Tanzania,district of Tanzania
Mtwara Urban,Mtwara Region,Tanzania,district of Tanzania
Mtwara Rural,Mtwara Region,Tanzania,district of Tanzania
Mpwapwa District,Dodoma Region,Tanzania,district of Tanzania
Moshi Urban,Kilimanjaro Region,Tanzania,district of Tanzania
Mlele District,Katavi Region,Tanzania,district of Tanzania
Mkuranga District,Pwani Region,Tanzania,district of Tanzania
Micheweni District,North Pemba Region,Tanzania,district of Tanzania
Mbeya Urban District,Mbeya Region,Tanzania,district of Tanzania
