col0,col1,col2,col3
1913 Bordeaux–Paris,1914 Bordeaux–Paris,Bordeaux–Paris,1913-05-18
1912 Bordeaux–Paris,1913 Bordeaux–Paris,Bordeaux–Paris,1912-05-27
1910 Bordeaux–Paris,1911 Bordeaux–Paris,Bordeaux–Paris,1910-05-15
1908 Bordeaux–Paris,1909 Bordeaux–Paris,Bordeaux–Paris,1908-06-17
1907 Bordeaux–Paris,1908 Bordeaux–Paris,Bordeaux–Paris,1907-06-26
1906 Bordeaux–Paris,1907 Bordeaux–Paris,Bordeaux–Paris,1906-05-13
1905 Bordeaux–Paris,1906 Bordeaux–Paris,Bordeaux–Paris,1905-05-21
1904 Bordeaux–Paris,1905 Bordeaux–Paris,Bordeaux–Paris,1904-05-29
1903 Bordeaux–Paris,1904 Bordeaux–Paris,Bordeaux–Paris,1903-05-10
1902 Bordeaux–Paris,1903 Bordeaux–Paris,Bordeaux–Paris,1902-06-01
1901 Bordeaux–Paris,1902 Bordeaux–Paris,Bordeaux–Paris,1901-05-05
1900 Bordeaux–Paris,1901 Bordeaux–Paris,Bordeaux–Paris,1900-06-10
1899 Bordeaux–Paris,1900 Bordeaux–Paris,Bordeaux–Paris,1899-05-28
1898 Bordeaux–Paris,1899 Bordeaux–Paris,Bordeaux–Paris,1898-05-15
1897 Bordeaux–Paris,1898 Bordeaux–Paris,Bordeaux–Paris,1897-05-16
