col0,col1,col2,col3
View into the picture gallery of the Archduke Leopold,Rijksprentenkabinet,genre art,Rijksprentenkabinet
Woman with a Mirror,Rijksprentenkabinet,genre art,Rijksprentenkabinet
Two Children with a Cat,Rijksprentenkabinet,genre art,Rijksprentenkabinet
View into the picture gallery of the Archduke Leopold,British Museum,genre art,Rijksprentenkabinet
1628 map of Haarlem,Rijksprentenkabinet,landscape art,Rijksprentenkabinet
Portrait of David II Teniers,Rijksprentenkabinet,portrait,Rijksprentenkabinet
Portrait of Isabella d'Este,Rijksprentenkabinet,portrait,Rijksprentenkabinet
Portrait of Jacopo Strada,Rijksprentenkabinet,portrait,Rijksprentenkabinet
1628 map of Haarlem,Rijksprentenkabinet,geographic map,Rijksprentenkabinet
Interior of a printer's workshop,Nationaal Militair Museum,genre art,Nationaal Militair Museum
View into the picture gallery of the Archduke Leopold,British Museum,genre art,Slovak National Gallery
