col0,col1,col2,col3
Ninety-fourth Amendment of the Constitution of India,India,2006-06-12,2006-06-12
Seventy-first Amendment of the Constitution of India,India,1992-08-31,1992-08-31
Sixty-second Amendment of the Constitution of India,India,1989-12-20,1990-01-25
Sixtieth Amendment of the Constitution of India,India,1988-12-20,1988-12-20
Twenty-third Amendment of the Constitution of India,India,1970-01-23,1970-01-23
Twenty-second Amendment of the Constitution of India,India,1969-09-25,1969-09-25
Twenty-first Amendment of the Constitution of India,India,1967-04-10,1967-04-10
Twenty-fifth Amendment of the Constitution of India,India,1972-04-20,1972-04-20
Twentieth Amendment of the Constitution of India,India,1966-12-22,1966-12-22
Ninety-second Amendment of the Constitution of India,India,2004-01-07,2004-01-07
Seventy-ninth Amendment of the Constitution of India,India,2000-01-25,2000-01-21
Ninety-fifth Amendment of the Constitution of India,India,2010-01-25,2010-01-18
