col0,col1,col2,col3
[NBN2015] 501,27.54,long period variable,long period variable
[NBN2015] 502,42.61,long period variable,long period variable
[NBN2015] 455,-0.93,long period variable,long period variable
V* V339 Her,58.16,semiregular variable star,long period variable
V* V810 Ara,-147.01,SRB semi-regular,long period variable
V* CX Ara,-16.03,semiregular variable star,long period variable
V* V712 Ara,-87.064,semiregular variable star,long period variable
V* V954 Ara,-27.44,long period variable,long period variable
V* V809 Ara,-64.98,slow irregular variable,long period variable
V* V812 Ara,50.88,SRB semi-regular,long period variable
V* V1006 Cen,-4.05,SRB semi-regular,long period variable
V* IT Cen,54.32,RR Lyrae variable,long period variable
