col0,col1,col2,col3
Grave of Frederik Becks,burial or funerary  structures,Maastricht,Algemene Begraafplaats Tongerseweg
Héloïse and Abélard's tomb,burial or funerary  structures,20th arrondissement of Paris,Père Lachaise Cemetery
Igel Column,burial or funerary  structures,Igel,"Roman Monuments, Cathedral of St. Peter and Church of Our Lady in Trier UNESCO World Heritage Site"
Johan Tehupeiory's tomb,sculpture,Utrecht,Begraafplaats Kovelswade
Héloïse and Abélard's tomb,sculpture,20th arrondissement of Paris,Père Lachaise Cemetery
Igel Column,archaeological site,Igel,"Roman Monuments, Cathedral of St. Peter and Church of Our Lady in Trier UNESCO World Heritage Site"
Grafmonument van Luit Blom,grave,Utrecht,Begraafplaats Kovelswade
Johan Tehupeiory's tomb,grave,Utrecht,Begraafplaats Kovelswade
Grave of Frederik Becks,grave,Maastricht,Algemene Begraafplaats Tongerseweg
Héloïse and Abélard's tomb,grave,20th arrondissement of Paris,Père Lachaise Cemetery
