col0,col1,col2,col3
Cesvaine,Latvia,1991-01-01,Cesvaine Municipality
Ogre,Latvia,1928-01-01,Ogre Municipality
Stende,Latvia,1991-01-01,Talsi Municipality
Valdemārpils,Latvia,1917-01-01,Talsi Municipality
Sabile,Latvia,1917-01-01,Talsi Municipality
Talsi,Latvia,1917-01-01,Talsi Municipality
Rūjiena,Latvia,1920-01-01,Rūjiena Municipality
Saldus,Latvia,1917-01-01,Saldus Municipality
Sigulda,Latvia,1207-01-01,Sigulda Municipality
Skrunda,Latvia,1996-01-01,Skrunda Municipality
Līvāni,Latvia,1926-01-01,Līvāni Municipality
Baloži,Latvia,1991-01-01,Ķekava Municipality
Vangaži,Latvia,1991-01-01,Inčukalns Municipality
Salacgrīva,Latvia,1928-01-01,Salacgrīva Municipality
