col0,col1,col2,col3
Headlines,Randall Munroe,Improved Keyboard,clickbait
Alternate Universe,Randall Munroe,Privacy Opinions,entomophagy
Monty Hall,Randall Munroe,Headlines,Let's Make a Deal
Goldbach Conjectures,Randall Munroe,2014,Goldbach's conjecture
Git Commit,Randall Munroe,Oort Cloud,Git
Minifigs,Randall Munroe,Monty Hall,Lego
Ayn Random,Randall Munroe,Giraffes,Ayn Rand
Exoplanet Neighborhood,Randall Munroe,I Don't Own a TV,extrasolar planet
Exoplanet Names,Randall Munroe,Preferred Chat System,extrasolar planet
Kola Borehole,Randall Munroe,Frequency,Kola Superdeep Borehole
Galilean Moons,Randall Munroe,File Extensions,moons of Jupiter
Puzzle,Randall Munroe,Substitutions,chess
Pi vs. Tau,Randall Munroe,Job Interview,pi
Thesis Defense,Randall Munroe,Quantum Vacuum Virtual Plasma,degree defense
