col0,col1,col2,col3
Hésione,opera,Paris Opera,André Campra
Robinson Crusoé,opera,Opéra-Comique,Jacques Offenbach
M. Choufleuri restera chez lui le . . .,opera,Théâtre des Bouffes-Parisiens,Jacques Offenbach
The Makropulos Affair,opera,National Theatre Brno,Karel Čapek
Werther,opera,Vienna State Opera,Alois Tvrdek
The Bartered Bride,opera,Provisional Theatre,Bedřich Smetana
Czinka Panna balladája,opera,Hungarian State Opera House,Zoltán Kodály
Vert-Vert,opera,Opéra-Comique,Jacques Offenbach
Le roi Carotte,opera,Théâtre de la Gaîté,Jacques Offenbach
La boulangère a des écus,opera,Théâtre des Variétés,Jacques Offenbach
La princesse de Navarre,opera,Versailles,Jean-Philippe Rameau
