col0,col1,col2,col3
La gran bretaña,Gonzalo Jiménez de Quesada,1538-08-16,Tegucigalpa
Cali,Sebastián de Belalcázar,1536-01-01,Quito
La gran bretaña,Gonzalo Jiménez de Quesada,1538-08-16,Madrid
Cali,Sebastián de Belalcázar,1536-01-01,Caracas
La gran bretaña,Gonzalo Jiménez de Quesada,1538-08-16,Athens
Cali,Sebastián de Belalcázar,1536-01-01,Athens
La gran bretaña,Gonzalo Jiménez de Quesada,1538-08-16,Buenos Aires
Cali,Sebastián de Belalcázar,1536-01-01,Manila
La gran bretaña,Gonzalo Jiménez de Quesada,1538-08-16,Chicago
Cali,Sebastián de Belalcázar,1536-01-01,Prague
