col0,col1,col2,col3
Ognon Aqueduct,Olonzac,navigable aqueduct,Ognon
Argent-Double Aqueduct,La Redorte,navigable aqueduct,Argent-Double
Vasague Aqueduct,Montferrand,navigable aqueduct,Fresquel
Tréboul Aqueduct,Lasbordes,navigable aqueduct,Tréboul
Negra Aqueduct,Montesquieu-Lauragais,navigable aqueduct,Thésauque
Pont-canal de la Tranchasse,Colombiers,navigable aqueduct,Cher
Lers Aqueduct,Villefranche-de-Lauragais,navigable aqueduct,Hers-Mort
Gardouch Aqueduct,Gardouch,navigable aqueduct,Gardijol
Pont-canal de la Croix,Ainay-le-Vieil,navigable aqueduct,Cher
Rien Nouwen Aqueduct,De Ronde Venen,navigable aqueduct,Gein
Digoin canal bridge,Digoin,navigable aqueduct,Loire
Briare aqueduct,Briare,navigable aqueduct,Loire
Orb Aqueduct,Béziers,navigable aqueduct,Orb
