col0,col1,col2,col3
1992 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
1995 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
1990 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
1988 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
1986 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
1989 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
1987 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
1983 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
1982 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
1984 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
1985 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
1981 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
1980 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
1978 German Badminton Championships,WikiProject Badminton/tournament focus list,German Badminton Championships,Germany
