col0,col1,col2,col3
Biscoito das Fontinhas,Azores,IUCN category IV: Habitat/Species Management Area,habitats or species management protected area
Ponta Branca,Azores,IUCN category IV: Habitat/Species Management Area,habitats or species management protected area
Lagoa do Congro,Azores,IUCN category IV: Habitat/Species Management Area,habitats or species management protected area
Zona do Morro,Azores,IUCN category IV: Habitat/Species Management Area,habitats or species management protected area
Terra Alta,Azores,IUCN category IV: Habitat/Species Management Area,habitats or species management protected area
Fajã das Almas,Azores,IUCN category IV: Habitat/Species Management Area,habitats or species management protected area
Costa do Topo,Azores,IUCN category IV: Habitat/Species Management Area,habitats or species management protected area
Serra de Água de Pau,Azores,IUCN category IV: Habitat/Species Management Area,habitats or species management protected area
Costa Sul e Sudoeste,Azores,IUCN category IV: Habitat/Species Management Area,habitats or species management protected area
Ponta do Escalvado,Azores,IUCN category IV: Habitat/Species Management Area,habitats or species management protected area
MARNA,Azores,IUCN category IV: Habitat/Species Management Area,habitats or species management protected area
