col0,col1,col2,col3
Biggest Bang,Swedish,2019-12-01,radio program
Pati de Lletres,Catalan,1983-01-01,radio program
netzbasteln,German,2014-02-26,radio program
Tunturiprofeetta,Finnish,2003-11-24,audio drama
Vainaja ehtii ensin,Finnish,2005-05-29,audio drama
Järjen voitto,Finnish,1985-07-12,audio drama
Turvallisuustarkistus,Finnish,1977-03-17,audio drama
Kotelo,Finnish,2010-10-24,audio drama
Lämmön maksimi ja minimi,Finnish,1965-10-14,audio drama
Viinin kärsimykset Venäjällä 1812,Finnish,1981-12-27,audio drama
Jääkuvia,Finnish,1997-09-02,audio drama
Tunturiprofeetta,Finnish,2003-11-24,radio program
