col0,col1,col2,col3
2019 IAAF World Cross Country Championships,IAAF World Cross Country Championships,World Athletics,2017 IAAF World Cross Country Championships
2017 IAAF World Cross Country Championships,IAAF World Cross Country Championships,World Athletics,2015 IAAF World Cross Country Championships
2011 IAAF World Cross Country Championships,IAAF World Cross Country Championships,World Athletics,2010 IAAF World Cross Country Championships
2010 IAAF World Cross Country Championships,IAAF World Cross Country Championships,World Athletics,2009 IAAF World Cross Country Championships
2009 IAAF World Cross Country Championships,IAAF World Cross Country Championships,World Athletics,2008 IAAF World Cross Country Championships
2006 IAAF World Cross Country Championships,IAAF World Cross Country Championships,World Athletics,2005 IAAF World Cross Country Championships
2005 IAAF World Cross Country Championships,IAAF World Cross Country Championships,World Athletics,2004 IAAF World Cross Country Championships
2004 IAAF World Cross Country Championships,IAAF World Cross Country Championships,World Athletics,2003 IAAF World Cross Country Championships
1997 IAAF World Cross Country Championships,IAAF World Cross Country Championships,World Athletics,1996 IAAF World Cross Country Championships
1994 IAAF World Cross Country Championships,IAAF World Cross Country Championships,World Athletics,1993 IAAF World Cross Country Championships
1993 IAAF World Cross Country Championships,IAAF World Cross Country Championships,World Athletics,1992 IAAF World Cross Country Championships
1992 IAAF World Cross Country Championships,IAAF World Cross Country Championships,World Athletics,1991 IAAF World Cross Country Championships
