col0,col1,col2,col3
Powerlifting at the 2008 Summer Paralympics – Men's 52 kg,men's sports,2008-01-01,powerlifting
Powerlifting at the 2008 Summer Paralympics – Men's 48 kg,men's sports,2008-01-01,powerlifting
Powerlifting at the 2008 Summer Paralympics – Men's +100 kg,men's sports,2008-01-01,powerlifting
Powerlifting at the 2004 Summer Paralympics – Men's 82.5 kg,men's sports,2004-01-01,powerlifting
Powerlifting at the 2004 Summer Paralympics – Men's 75 kg,men's sports,2004-01-01,powerlifting
Powerlifting at the 2004 Summer Paralympics – Men's 67.5 kg,men's sports,2004-01-01,powerlifting
Powerlifting at the 2004 Summer Paralympics – Men's 60 kg,men's sports,2004-01-01,powerlifting
Powerlifting at the 2004 Summer Paralympics – Men's 52 kg,men's sports,2004-01-01,powerlifting
Powerlifting at the 2004 Summer Paralympics – Men's 48 kg,men's sports,2004-01-01,powerlifting
Powerlifting at the 2004 Summer Paralympics – Men's 100 kg,men's sports,2004-01-01,powerlifting
