col0,col1,col2,col3
Ampelikou,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Lefka,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Petra,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Katokopia,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Avlona,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Gerolakkos,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Pyrogi,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Louroukina,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Loutros,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Pentageia,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Karavostasi,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Elia Lefkosias,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Peristeronari,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Kalo Chorio Soleas,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
Kyra,Republic of Cyprus,Communities of Cyprus Republic,Nicosia District
