col0,col1,col2,col3
RHE doctor ID,Wikidata property related to education,is complete,Antoine Adam
myschool ID,Wikidata property related to education,eventually complete,Haberfield Public School
ARWU university ID,Wikidata property related to education,eventually complete,Lille University of Science and Technology
e-MEC entry,Wikidata property related to education,eventually complete,UNICURITIBA
National Thesis Number,Wikidata property related to education,eventually complete,Conditions générales de santé dans les favelas de Rio de Janeiro
Canal-U channel ID,Wikidata property related to education,eventually complete,Collège de France
UAI code,Wikidata property related to education,always incomplete,Lycée Henri-IV
UGentMemorialis ID,Wikidata property related to education,eventually complete,Daniël Vangroenweghe
Basisregistratie Instellingen number,Wikidata property related to education,eventually complete,Barlaeus Gymnasium
Catalogus Professorum Rostochiensium ID,Wikidata property related to education,eventually complete,Hans Spemann
Leidse Hoogleraren ID,Wikidata property related to education,eventually complete,Hugo Krabbe
NCES School ID,Wikidata property related to education,eventually complete,Grafton High School
NCES District ID,Wikidata property related to education,eventually complete,Montgomery County Public Schools
