col0,col1,col2,col3
Fish Hawk Key,Monroe County,Florida Bay,United States of America
End Key,Monroe County,Florida Bay,United States of America
East Bahia Honda Key,Monroe County,Florida Bay,United States of America
Eagle Key,Monroe County,Florida Bay,United States of America
Duck Key,Monroe County,Florida Bay,United States of America
Derelict Key,Monroe County,Florida Bay,United States of America
Dead Terrapin Key,Monroe County,Florida Bay,United States of America
Crane Key,Monroe County,Florida Bay,United States of America
Corinne Key,Monroe County,Florida Bay,United States of America
Cocoanut Key,Monroe County,Florida Bay,United States of America
Cluett Key,Monroe County,Florida Bay,United States of America
Club Key,Monroe County,Florida Bay,United States of America
Clive Key,Monroe County,Florida Bay,United States of America
Catfish Key,Monroe County,Florida Bay,United States of America
