col0,col1,col2,col3
Walter,The spiffy adventures of McConey,Dargaud,Lewis Trondheim
Vacances de printemps,The spiffy adventures of McConey,Dargaud,Lewis Trondheim
Slaloms,The spiffy adventures of McConey,Dargaud,Lewis Trondheim
Pour de vrai,The spiffy adventures of McConey,Dargaud,Lewis Trondheim
Pichenettes,The spiffy adventures of McConey,Dargaud,Lewis Trondheim
La vie comme elle vient,The spiffy adventures of McConey,Dargaud,Lewis Trondheim
La couleur de l'enfer,The spiffy adventures of McConey,Dargaud,Lewis Trondheim
Blacktown,The spiffy adventures of McConey,Dargaud,Lewis Trondheim
Amour & Intérim,The spiffy adventures of McConey,Dargaud,Lewis Trondheim
Tiro al bersaglio,Tex,Sergio Bonelli Editore,Mario Milano
