col0,col1,col2,col3
Vignate railway halt,Melzo railway halt,Mi5,silver station
Lissone-Muggiò railway halt,Desio railway station,Mi5,silver station
Villamaggiore railway halt,Certosa di Pavia railway station,Mi5,silver station
Gaggiano railway halt,Albairate-Vermezzo railway station,Mi5,silver station
Lissone-Muggiò railway halt,Monza railway station,Mi5,silver station
San Giuliano Milanese railway halt,Melegnano railway station,Mi4,silver station
Pieve Emanuele railway halt,Locate Triulzi railway station,Mi4,silver station
Trezzano sul Naviglio railway halt,Cesano Boscone railway halt,Mi4,silver station
San Giuliano Milanese railway halt,Borgolombardo railway halt,Mi4,silver station
Milano Repubblica railway halt,Milano Porta Garibaldi,Mi1,silver station
Milano Forlanini railway halt,Milano Porta Vittoria railway station,Mi1,silver station
Milano Romolo railway halt,Milano San Cristoforo railway station,Mi1,silver station
Milano Forlanini railway halt,Milano Rogoredo railway station,Mi1,silver station
Milano Romolo railway halt,Milano Porta Romana railway station,Mi1,silver station
