col0,col1,col2,col3
Lithuanian Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Limburgish Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Korean Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Kannada Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Japanese Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Icelandic Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Indonesian Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Hungarian Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Haitian Creole Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Croatian Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Galician Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Faroese Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
