col0,col1,col2,col3
Forn de calç de Cal Rogent,Collbató,vernacular architecture,lime kiln
Forn de calç dels Guixots 1,Corbera de Llobregat,vernacular architecture,lime kiln
Forn de calç del Lledoner,Cervelló,vernacular architecture,lime kiln
Forn de calç del Lledoner 2,Cervelló,vernacular architecture,lime kiln
Forn de calç de Can Dispanya 4,Cervelló,vernacular architecture,lime kiln
Forn de calç de Can Dispanya 3,Cervelló,vernacular architecture,lime kiln
Forn de calç de Can Dispanya 2,Cervelló,vernacular architecture,lime kiln
Forn de calç de Can Dispanya 1,Cervelló,vernacular architecture,lime kiln
Forn de calç del Bosc de la Creu d'Ordal,Cervelló,vernacular architecture,lime kiln
Forn de calç,Cervelló,vernacular architecture,lime kiln
Forn de calç de Ca n'Aimeric,Begues,vernacular architecture,lime kiln
Forn de calç del Mas Glaçat,Begues,vernacular architecture,lime kiln
