col0,col1,col2,col3
Letchworth Mounds,Monticello,IUCN category V: Protected Landscape/Seascape,United States of America
Manatee Springs State Park,Chiefland,IUCN category V: Protected Landscape/Seascape,United States of America
Dunns Creek,Crescent City,IUCN category V: Protected Landscape/Seascape,United States of America
Allen David Broussard Catfish Creek,Haines City,IUCN category V: Protected Landscape/Seascape,United States of America
Madison Blue Springs State Park,Madison,IUCN category V: Protected Landscape/Seascape,United States of America
Fred Gannon Rocky Bayou State Park,Niceville,IUCN category V: Protected Landscape/Seascape,United States of America
Lafayette Blue Springs State Park,Mayo,IUCN category V: Protected Landscape/Seascape,United States of America
Big Shoals State Park,White Springs,IUCN category V: Protected Landscape/Seascape,United States of America
Lake June in Winter Scrub State Park,Lake Placid,IUCN category V: Protected Landscape/Seascape,United States of America
Bill Baggs Cape Florida State Park,Key Biscayne,IUCN category V: Protected Landscape/Seascape,United States of America
Yulee Sugar Mill Ruins State Historic Site,Homosassa,IUCN category V: Protected Landscape/Seascape,United States of America
St. Andrews State Park,Panama City Beach,IUCN category V: Protected Landscape/Seascape,United States of America
