col0,col1,col2,col3
Three-Frog Bead Amulet,item of collection or exhibition,Cleveland Museum of Art,Three-Frog Bead Amulet
Amulet of an Unidentified Shape,item of collection or exhibition,Cleveland Museum of Art,Amulet of an Unidentified Shape
Amulet of a Palmette,item of collection or exhibition,Cleveland Museum of Art,Amulet of a Palmette
Amulet of a Star,item of collection or exhibition,Cleveland Museum of Art,Amulet of a Star
Amulet of a Dog,item of collection or exhibition,Cleveland Museum of Art,Amulet of a Dog
Hand Amulet,item of collection or exhibition,Cleveland Museum of Art,Hand Amulet
Fly Amulet,item of collection or exhibition,Cleveland Museum of Art,Fly Amulet
Fly Amulet,item of collection or exhibition,Cleveland Museum of Art,Fly Amulet
Amulet of a Shrew,item of collection or exhibition,Cleveland Museum of Art,Amulet of a Shrew
Fly Amulet,item of collection or exhibition,Cleveland Museum of Art,Fly Amulet
Amulet of a Walking Baboon,item of collection or exhibition,Cleveland Museum of Art,Amulet of a Walking Baboon
