col0,col1,col2,col3
canton of Saint-Jean-de-Maurienne,France,22060,356.4
canton of Saint-Hilaire-du-Harcouët,France,19435,148.18
canton of Saint-Florentin,France,18247,98.44
canton of Saint-Claud,France,10997,278
canton of Saint-Berthevin,France,16183,157.09
canton of Saint-André-de-l'Eure,France,30929,267.21
canton of Rue,France,24920,260.79
canton of Roye,France,24702,385.25
canton of Rocroi,France,15600,179.75
canton of Rive-de-Gier,France,43798,91.11
canton of Ris-Orangis,France,60651,8.71
