col0,col1,col2,col3
1995 Tour de Hongrje,Hungary,1994 Tour de Hongrie,1996 Tour de Hongrie
993 Tour de Hongrie,Hungary,1965 Tour de Hongrie,1994 Tour de Hongrie
1965 Tour e Hongrie,Hungary,1964 Tour de Hongrie,1993 Tour de Hongrie
955 Tour de Hongrie,Hungary,1953 Tour de Hongrie,1956 Tour de Hongrie
1943#Tour de Hongrie,Hungary,1942 Tour de Hongrie,1949 Tour de Hongrie
1937 Tour de Honirie,Hungary,1935 Tour de Hongrie,1942 Tour de Hongrie
1935 Tour dg Hongrie,Hungary,1934 Tour de Hongrie,1937 Tour de Hongrie
1933 Tour de Hongie,Hungary,1932 Tour de Hongrie,1934 Tour de Hongrie
1932 Tour de Hongre,Hungary,1931 Tour de Hongrie,1933 Tour de Hongrie
2007 Tour de Iongrie,Hungary,2006 Tour de Hongrie,2008 Tour de Hongrie
2006 Tour de Honguie,Hungary,2005 Tour de Hongrie,2007 Tour de Hongrie
1964 Tour deHongrie,Hungary,1963 Tour de Hongrie,1965 Tour de Hongrie
1:63 Tour de Hongrie,Hungary,1962 Tour de Hongrie,1964 Tour de Hongrie
1949 Tovr de Hongrie,Hungary,1943 Tour de Hongrie,1953 Tour de Hongrie
942 Tour de Hongrie,Hungary,1937 Tour de Hongrie,1943 Tour de Hongrie
