col0,col1,col2,col3
Kirkgunzeon Churchyard,Dumfries and Galloway,churchyard,category B listed building
Kells Churchyard,Dumfries and Galloway,churchyard,category B listed building
Eskdalemuir Churchyard,Dumfries and Galloway,churchyard,category B listed building
"Kilrenny Parish Church, Churchyard",Fife,churchyard,category B listed building
Westerkirk Parish Churchyard,Dumfries and Galloway,churchyard,category B listed building
"Old Parish Churchyard, Stranraer",Dumfries and Galloway,churchyard,category B listed building
"Forgan, St Fillan's Church, Churchyard",Fife,churchyard,part of a Scheduled Monument
Penpont Churchyard,Dumfries and Galloway,churchyard,category B listed building
Carsphairn Churchyard,Dumfries and Galloway,churchyard,category B listed building
Towie Parish Church Churchyard,Aberdeenshire,churchyard,category B listed building
