col0,col1,col2,col3
Bixineæ,Flora Antarctica,Cruciferæ,Bixineae
Compositæ,Flora Antarctica,Valerianeæ,Compositae
Lobeliaceæ,Flora Antarctica,Stylidieæ,Lobeliaceae
Cruciferæ,Flora Antarctica,Berberideæ,Cruciferae
Berberideæ,Flora Antarctica,Magnoliaceæ,Berberideae
Saxifrageæ,Flora Antarctica,Grossularieæ,Saxifragaceae
Epacrideæ,Flora Antarctica,Ericeæ,Epacridaceae
Ericeæ,Flora Antarctica,Gesneriaceæ,Ericaceae
Portulaceæ,Flora Antarctica,Myrtaceæ,Portulacaceae
Halorageæ,Flora Antarctica,Onagrariæ,Haloragaceae
Loranthaceæ,Flora Antarctica,Umbelliferæ,Loranthaceae
