col0,col1,col2,col3
Cividade de Bagunte,"Bagunte, Ferreiró, Outeiro Maior e Parada",Gallaecia,Roman Empire
Citânia da Longa,Longa,Lusitania,Roman Empire
Madaksira hill fort,Anantapuram district,Madakasira,India
Ratnagiri hill fort,Anantapuram district,Penukonda,India
Penukonda Fort,Anantapuram district,Penukonda,India
Rayadurg Hill Fort,Anantapuram district,Rayadurg mandal,India
Castro de Sabariz,Mazarefes e Vila Fria,Vila Fria,Portugal
Castro de Alvarelhos,Alvarelhos e Guidões,Alvarelhos,Portugal
Cividade de Bagunte,"Bagunte, Ferreiró, Outeiro Maior e Parada",Gallaecia,Portugal
Citânia da Longa,Longa,Lusitania,Portugal
Castro da Cárcoda,Carvalhais e Candal,Carvalhais,Portugal
